"contributors_enabled","created_at","default_profile","default_profile_image","description","entities__url__urls__display_url","entities__url__urls__expanded_url","entities__url__urls__indices__001","entities__url__urls__indices__002","entities__url__urls__url","favourites_count","follow_request_sent","followers_count","following","friends_count","geo_enabled","has_extended_profile","id","id_str","is_translation_enabled","is_translator","lang","listed_count","location","name","notifications","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_banner_url","profile_image_url","profile_image_url_https","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","protected","screen_name","statuses_count","time_zone","translator_type","url","utc_offset","verified","entities__|","entities__|__urls__display_url","entities__|__urls__expanded_url","entities__|__urls__indices__001","entities__|__urls__indices__002","entities__|__urls__url","entities__description__urls__display_url","entities__description__urls__expanded_url","entities__description__urls__indices__001","entities__description__urls__indices__002","entities__description__urls__url"
"False","1295888291","False","False","Proud to serve as U.S. Representative for Pennsylvania’s 15th District, which includes all or parts of Berks, Dauphin, Lebanon, Lehigh and Northampton counties.","dent.house.gov","http://dent.house.gov/","0","22","http://t.co/rtLFVON38S","738","False","11619","False","527","True","False","242376736","242376736","False","False","en","655","Washington, DC","Rep. Charlie Dent","False","5D0302","http://pbs.twimg.com/profile_background_images/197628097/Twitter_Background.jpg","https://pbs.twimg.com/profile_background_images/197628097/Twitter_Background.jpg","False","https://pbs.twimg.com/profile_banners/242376736/1491582247","http://pbs.twimg.com/profile_images/850379232769454081/90ndpim1_normal.jpg","https://pbs.twimg.com/profile_images/850379232769454081/90ndpim1_normal.jpg","5D0302","000000","FFFFFF","000000","True","False","RepCharlieDent","2286","Central Time (US & Canada)","none","http://t.co/rtLFVON38S","-18000","True","","","","","","","","","","",""
"False","1358277303","False","False","Serving Illinois' 17th District. Wife & mother of 3 boys. Athlete. Former reporter. Fighter for better government. CoChair of DPCC. Facebook & Snapchat RepCheri","bustos.house.gov","http://bustos.house.gov","0","23","https://t.co/o22FqkWab3","289","False","19430","False","5392","False","False","1092979962","1092979962","False","False","en","764","Illinois & Washington, D.C.","Rep. Cheri Bustos","False","EDECE9","http://pbs.twimg.com/profile_background_images/764822215/65ca306cfe68909a698ce74ab0a82a45.png","https://pbs.twimg.com/profile_background_images/764822215/65ca306cfe68909a698ce74ab0a82a45.png","False","https://pbs.twimg.com/profile_banners/1092979962/1468951172","http://pbs.twimg.com/profile_images/846763310661980160/KXTw8xEY_normal.jpg","https://pbs.twimg.com/profile_images/846763310661980160/KXTw8xEY_normal.jpg","7F06A6","FFFFFF","E3E2DE","634047","True","False","RepCheri","2445","Eastern Time (US & Canada)","none","https://t.co/o22FqkWab3","-14400","True","","","","","","","","","","",""
"False","1357232101","False","False","Proud to represent New York’s 27th Congressional District. Focused on less spending in Washington and more jobs in America. Member of @HouseCommerce","","","","","","43","False","11421","False","593","True","False","1058256326","1058256326","False","False","en","563","","Rep. Chris Collins","False","C0DEED","http://pbs.twimg.com/profile_background_images/378800000124266347/905762f07eabb2ada7b0162729bb2686.jpeg","https://pbs.twimg.com/profile_background_images/378800000124266347/905762f07eabb2ada7b0162729bb2686.jpeg","False","https://pbs.twimg.com/profile_banners/1058256326/1436969898","http://pbs.twimg.com/profile_images/621321986224971776/TuwHi18w_normal.jpg","https://pbs.twimg.com/profile_images/621321986224971776/TuwHi18w_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","True","False","RepChrisCollins","3066","Eastern Time (US & Canada)","none","null","-14400","True","","","","","","","","","","",""
"False","1363975433","False","False","Proud to represent the 4th Congressional District of New Jersey\r\n\r\nhttps://t.co/dYj7YzIRtq","","","","","","148","False","9451","False","230","False","False","1289319271","1289319271","False","False","en","480","","Rep. Chris Smith","False","C0DEED","http://pbs.twimg.com/profile_background_images/378800000121746697/54268673dc4bcac7aa8a8a1a4aaacbad.jpeg","https://pbs.twimg.com/profile_background_images/378800000121746697/54268673dc4bcac7aa8a8a1a4aaacbad.jpeg","False","https://pbs.twimg.com/profile_banners/1289319271/1398433022","http://pbs.twimg.com/profile_images/726149781643354112/ds6Tb5V1_normal.jpg","https://pbs.twimg.com/profile_images/726149781643354112/ds6Tb5V1_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","True","False","RepChrisSmith","985","Eastern Time (US & Canada)","none","http://t.co/a3ZJUqfRSg","-14400","True","description","facebook.com/RepChrisSmith","https://www.facebook.com/RepChrisSmith","67","90","https://t.co/dYj7YzIRtq","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","chrissmith.house.gov","http://chrissmith.house.gov/","0","22","http://t.co/a3ZJUqfRSg","","","","",""
"False","1357679299","False","False","Utah's 2nd District Congressman. Former Air Force B-1 pilot, author, House Intelligence & Appropriations Committees. Visit http://t.co/GUW6weAva6","","","","","","325","False","8437","False","1073","False","False","1072008757","1072008757","False","False","en","498","Utah and DC","Rep. Chris Stewart","False","BE1E2D","http://pbs.twimg.com/profile_background_images/378800000120181275/a934679ed5f8fc4928ee97b478e6af48.png","https://pbs.twimg.com/profile_background_images/378800000120181275/a934679ed5f8fc4928ee97b478e6af48.png","False","https://pbs.twimg.com/profile_banners/1072008757/1399497171","http://pbs.twimg.com/profile_images/378800000828740520/3a6960ab5bb904c7a6e73e6099e2b2ef_normal.jpeg","https://pbs.twimg.com/profile_images/378800000828740520/3a6960ab5bb904c7a6e73e6099e2b2ef_normal.jpeg","1B75BB","000000","DDEEF6","333333","False","False","RepChrisStewart","2603","Eastern Time (US & Canada)","none","http://stewart.house.gov","-14400","True","description","facebook.com/RepChrisStewart","http://facebook.com/RepChrisStewart","123","145","http://t.co/GUW6weAva6","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","","null","0","24","http://stewart.house.gov","","","","",""
"False","1294415189","False","False","My official House office Twitter account. I work for the people of TN-03.","fleischmann.house.gov","http://fleischmann.house.gov","0","22","http://t.co/BanS9JzDxx","106","False","10850","False","627","False","False","235190657","235190657","False","False","en","666","Washington, D.C./TN-03","Chuck Fleischmann","False","C0DEED","http://pbs.twimg.com/profile_background_images/598904554151747584/6L6WvnIJ.png","https://pbs.twimg.com/profile_background_images/598904554151747584/6L6WvnIJ.png","False","https://pbs.twimg.com/profile_banners/235190657/1431625417","http://pbs.twimg.com/profile_images/818947796787142656/mH-TXPye_normal.jpg","https://pbs.twimg.com/profile_images/818947796787142656/mH-TXPye_normal.jpg","C40F0F","C0DEED","DDEEF6","333333","False","False","RepChuck","1654","Eastern Time (US & Canada)","none","http://t.co/BanS9JzDxx","-14400","True","","","","","","","","","","",""
"False","1326385600","True","False","Tweets from the press office of Congressman David N. Cicilline (D-RI).","cicilline.house.gov","https://cicilline.house.gov","0","23","https://t.co/zfHpuWwYxm","662","False","7891","False","1228","True","False","462143773","462143773","False","False","en","426","Pawtucket/Washington","David Cicilline","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/462143773/1447572650","http://pbs.twimg.com/profile_images/840011012560556033/Ze_6JxH-_normal.jpg","https://pbs.twimg.com/profile_images/840011012560556033/Ze_6JxH-_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepCicilline","3922","Eastern Time (US & Canada)","none","https://t.co/zfHpuWwYxm","-14400","True","","","","","","","","","","",""
"False","1278443687","False","False","This is the official Twitter page of Congressman Emanuel Cleaver, II, representing Missouri's Fifth District.","house.gov/cleaver/","http://www.house.gov/cleaver/","0","22","http://t.co/3wEzD4GSmf","51","False","23241","False","838","True","False","163570705","163570705","False","False","en","957","","Rep. Emanuel Cleaver","False","C0DEED","http://pbs.twimg.com/profile_background_images/448108866744508416/y-fsAYZC.jpeg","https://pbs.twimg.com/profile_background_images/448108866744508416/y-fsAYZC.jpeg","False","https://pbs.twimg.com/profile_banners/163570705/1468448430","http://pbs.twimg.com/profile_images/378800000443568709/7475415f02320d718d83f419ec3517d8_normal.jpeg","https://pbs.twimg.com/profile_images/378800000443568709/7475415f02320d718d83f419ec3517d8_normal.jpeg","0084B4","FFFFFF","DDEEF6","333333","True","False","repcleaver","4239","Central Time (US & Canada)","none","http://t.co/3wEzD4GSmf","-18000","True","","","","","","","","","","",""
"False","1278083421","False","False","Congress TN9.Memphis.Judiciary&Transportation;civil rights/liberties/cr.jstc reform,women&minority issues/animal welfare/med research;Father,TN Educ Lottery.Dem","cohen.house.gov","http://cohen.house.gov","0","23","https://t.co/8nluo21rdt","3231","False","20204","False","512","True","False","162069635","162069635","False","False","en","1028","Memphis, TN and Washington, DC","Steve Cohen","False","002436","http://pbs.twimg.com/profile_background_images/124707257/backgroundtwitter2.jpg","https://pbs.twimg.com/profile_background_images/124707257/backgroundtwitter2.jpg","False","https://pbs.twimg.com/profile_banners/162069635/1478383164","http://pbs.twimg.com/profile_images/2868005705/2ad4089661866edbab4f8097df4a2b8b_normal.jpeg","https://pbs.twimg.com/profile_images/2868005705/2ad4089661866edbab4f8097df4a2b8b_normal.jpeg","0084B4","C0DEED","DDEEF6","333333","True","False","RepCohen","5966","Central Time (US & Canada)","none","https://t.co/8nluo21rdt","-18000","True","","","","","","","","","","",""
"False","1419087817","True","False","Honored To Represent Virginia’s 10th Congressional District. Attorney • Legislator • Mom","comstock.house.gov","https://comstock.house.gov/","0","23","https://t.co/zwcWKMBIGJ","351","False","8862","False","641","True","False","2933760046","2933760046","False","False","en","351","Virginia's 10th CD","Barbara Comstock","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/2933760046/1495583930","http://pbs.twimg.com/profile_images/570247519695667200/aBcZjKPe_normal.jpeg","https://pbs.twimg.com/profile_images/570247519695667200/aBcZjKPe_normal.jpeg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepComstock","2144","Eastern Time (US & Canada)","none","https://t.co/zwcWKMBIGJ","-14400","True","","","","","","","","","","",""
"False","1346171821","False","False","U.S. Representative from Maryland's 7th District, dedicated to serving and empowering the people I’m sworn to represent. RT's and Follows are not endorsements.","cummings.house.gov","http://cummings.house.gov","0","22","http://t.co/mKxxp6s7Jx","46","False","104521","False","1611","True","False","787373558","787373558","False","False","en","1515","Baltimore, MD","Elijah E. Cummings","False","17294D","http://pbs.twimg.com/profile_background_images/378800000101030949/150220b407fb9cf594e49995194ec160.jpeg","https://pbs.twimg.com/profile_background_images/378800000101030949/150220b407fb9cf594e49995194ec160.jpeg","False","https://pbs.twimg.com/profile_banners/787373558/1431184732","http://pbs.twimg.com/profile_images/512259394520637440/iqJCC7YI_normal.jpeg","https://pbs.twimg.com/profile_images/512259394520637440/iqJCC7YI_normal.jpeg","C7251A","000000","DDEEF6","333333","False","False","RepCummings","4973","Atlantic Time (Canada)","none","http://t.co/mKxxp6s7Jx","-10800","True","","","","","","","","","","",""
"False","1414764103","True","False","Representing Florida's 26th Congressional District, Husband, Dad, Catholic, Son of Cuban exiles, GOP, UM gradx2, Belen Jesuit","curbelo.house.gov","https://curbelo.house.gov/","0","23","https://t.co/QxJpDQmah9","2382","False","11118","False","215","False","True","2853309155","2853309155","False","False","en","474","","Rep. Carlos Curbelo","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/2853309155/1421439469","http://pbs.twimg.com/profile_images/851886326018433025/UrWCD7sh_normal.jpg","https://pbs.twimg.com/profile_images/851886326018433025/UrWCD7sh_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepCurbelo","2058","Eastern Time (US & Canada)","none","https://t.co/QxJpDQmah9","-14400","True","","","","","","","","","","",""
"False","1435777568","True","False","Representing Staten Island and Brooklyn in NY's 11th Congressional District","donovan.house.gov","http://donovan.house.gov","0","22","http://t.co/Nelfk7SIj0","147","False","2326","False","341","False","False","3353670647","3353670647","False","False","en","151","Staten Island, NY","Dan Donovan","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/3353670647/1492019918","http://pbs.twimg.com/profile_images/626050617266409472/ZJd5ZuTP_normal.jpg","https://pbs.twimg.com/profile_images/626050617266409472/ZJd5ZuTP_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepDanDonovan","1118","Pacific Time (US & Canada)","none","http://t.co/Nelfk7SIj0","-25200","True","","","","","","","","","","",""
"False","1356793547","False","False","Honored to represent Michigan's Fifth Congressional District. Born and raised in Flint. Vice Ranking Member, @FSCDems. Proud husband, father and grandfather.","dankildee.house.gov","http://www.dankildee.house.gov","0","22","http://t.co/0rIZMRJQSp","19","False","26164","False","4485","True","False","1045110018","1045110018","False","False","en","771","Michigan and Washington, D.C.","Rep. Dan Kildee","False","C0DEED","http://pbs.twimg.com/profile_background_images/752687162/4e627bfe8183198fa260eab197b1b821.jpeg","https://pbs.twimg.com/profile_background_images/752687162/4e627bfe8183198fa260eab197b1b821.jpeg","False","https://pbs.twimg.com/profile_banners/1045110018/1463690007","http://pbs.twimg.com/profile_images/649229542951772160/myVmWhru_normal.jpg","https://pbs.twimg.com/profile_images/649229542951772160/myVmWhru_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","True","False","RepDanKildee","4118","Eastern Time (US & Canada)","none","http://t.co/0rIZMRJQSp","-14400","True","","","","","","","","","","",""
"False","1346243469","False","False","US House Representative for Illinois' 7th Congressional District.\r\nServing on the Committee on Ways and Means.\r\nFollowing/retweeting does not equal endorsement.","davis.house.gov","http://davis.house.gov/","0","22","http://t.co/VbCPNOUYF0","30","False","6301","False","338","True","False","789244177","789244177","False","False","en","383","Chicago, IL","Rep. Danny Davis","False","C0DEED","http://pbs.twimg.com/profile_background_images/618070711224139776/6AA4A4VD.jpg","https://pbs.twimg.com/profile_background_images/618070711224139776/6AA4A4VD.jpg","True","https://pbs.twimg.com/profile_banners/789244177/1421861843","http://pbs.twimg.com/profile_images/3401719858/fcb6d46529b4a43ccc07c296062ddb19_normal.jpeg","https://pbs.twimg.com/profile_images/3401719858/fcb6d46529b4a43ccc07c296062ddb19_normal.jpeg","0084B4","FFFFFF","DDEEF6","333333","True","False","RepDannyDavis","781","Central Time (US & Canada)","none","http://t.co/VbCPNOUYF0","-18000","False","","","","","","","","","","",""
